canonical_product_link,product_name,brand_final,brand_source,category_primary,category_source,category_all,price,description_clean,item_ids,variant_count,page_rating,page_review_count,average_rating,rating_count,review_count,recommended_ratio,native_review_count,native_sampling_review_count,native_community_content_review_count,syndicated_review_count
https://www.ulta.com/p/halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-pimprod2016307,Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25,Smashbox,structured,Tinted Moisturizer,source,"[""Tinted Moisturizer""]",41.0,"Primer-infused for all-day wear & a healthy glow, this SPF tinted moisturizer gives you lightweight, natural-looking dewy coverage that hydrates skin for up to 24 hours. Smashbox Halo Healthy Glow Tinted Moisturizer is a breathable, oil-free formula that primes & perfects in one easy step. Details Benefits Formulated Without Primer-infused for all-day wear & a healthy glow, this SPF tinted moisturizer gives you lightweight, natural-looking dewy coverage that hydrates skin for up to 24 hours. Smashbox Halo Healthy Glow Tinted Moisturizer is a breathable, oil-free formula that primes & perfects in one easy step. Synthetic Fragrance, Phthalates, Oil, Parabens, Retinyl Palmitate, Talc, Mineral Oil, Alcohol, Formaldehyde, Hydroquinone, Triclosan, Triclocarban, Coal Tar, Lauryl Sulfate, Laureth Sulfate, Oxybenzone How To Use Shake well. Tap on with fingers & blend. Studio tip: Use it as a tinted primer by layering under powder or foundation. Use it with: The Original Photo Finish Smooth & Blur Primer Halo Healthy Glow 4-in-1 Concealer Blurring Foundation Brush Ingredients Active: Octinoxate 6.7%, Titanium Dioxide 3.1%, Zinc Oxide 1.3%. Water\Aqua\Eau, Octyldodecyl Neopentanoate, Butyloctyl Salicylate, Dimethicone, Butylene Glycol, Methyl Trimethicone, Niacinamide, Cetyl PEG/PPG-10/1 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Diethylhexyl Succinate, Laureth-4, Tocopheryl Acetate, Sodium Hyaluronate, Lecithin, Rosa Hybrid Flower Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lycium Chinense (Wolfberry) Fruit Extract, Palmitoyl Hexapeptide-14, Peat extract, Gold, Sodium Lactate, Methicone, Sodium PCA, Hydrolyzed Wheat Protein/PVP Crosspolymer, Glycerin, Barium Sulfate, Magnesium Sulfate, Dimethyl isosorbide, Maltodextrin, Triethoxycaprylylsilane, Dimethicone Crosspolymer-3, Silica, Aluminum Hydroxide, Dimethicone/PEG-10/15 Crosspolymer, Trimethylsiloxysilicate, Hexylene Glycol, Isostearic Acid, Caprylyl Glycol, Stearic Acid, Polyglyceryl-2 Triisostearate, Dipentaerythrityl Tri-Polyhydroxystearate, Dipropylene Glycol, Sodium Citrate, BHT, Disodium EDTA, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163).","[""2568499"", ""2568502""]",2,4.2,748.0,4.24,748,748,0.75,365,,0,383
https://www.ulta.com/p/halo-sculpt-glow-face-palette-with-vitamin-e-pimprod2042910,Halo Sculpt + Glow Face Palette With Vitamin E,Smashbox,structured,Contouring,manual_override,"[""Contouring"", ""Highlighter""]",45.0,"Smashbox's Halo Sculpt + Glow Face Palette with Vitamin E is a longwearing all-in-one contour, blush, and highlighter palette with four cushiony shades to build effortless, natural-looking color and dimension. Details Features Key","[""2618543"", ""2618546""]",2,4.5,813.0,4.45,815,815,0.75,10,,0,805
https://www.ulta.com/p/halo-sheer-stay-cream-cheek-lip-tint-pimprod2034113,Halo Sheer To Stay Cream Cheek + Lip Tint,Smashbox,structured,Blush,source,"[""Blush""]",28.0,"Smashbox's primer-infused cream cheek and lip tint that gives you a flush of blendable and buildable matte color for a fresh, blurred look. This creamy multi-tasking formula puts sheer-to-medium coverage at your fingertips. Infused with a rich Primer Oil Complex for comfortable wear. Details Features Key Ingredients Formulated Without Primer-infused to keep the flush of matte color going Creamy multi-tasking formula for cheeks and lips Blendable and buildable for sheer-to-medium coverage Powder-like matte finish helps create a blurred, soft-focus look Cruelty-free Primer Oil Complex: A blend of Sunflower, Jojoba, and Apricot Oils for comfortable wear Alcohol Animal Derived Ingredients Fragrance/Synthetic Fragrance Gluten Mineral Oil Parabens Phthalates Sodium Lauryl Sulfate/Sodium Laureth Sulfate (SLS/SLES) Paraffin Hydroquinone How To Use For cheeks, apply a small amount with finger. For lips, apply directly using the slanted tip Blend and build as needed. Studio Tip: Apply a small amount to the hollow of the cheek. Use your finger or a brush to blend up toward the temples for definition. Layer colors or mix them together to customize your sculpted look. Ingredients Blush: Isododecane, Pentaerythrityl Tetraisostearate, Diisostearyl Malate, Coco-Caprylate/Caprate, Polymethylsilsesquioxane, Disteardimonium Hectorite, Dimer Dilinoleyl Dimer Dilinoleate, Silica, Polyethylene, Trihydroxystearin, Propylene Carbonate, Prunus Armeniaca (Apricot) Kernel Oil, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Dipentaerythrityl Tetrahydroxystearate/Tetraisostearate, Caprylyl Glycol, Boron Nitride, Synthetic Fluorphlogopite, Glass Beads, Hexylene Glycol, Tocopherol, Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 (CI 42090), Blue 1 Lake (CI 42090), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Yellow 5 (CI 19140), Yellow 5 Lake (CI 19140). Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","[""2598375""]",1,4.2,569.0,4.21,569,569,0.83,14,,0,555
https://www.ulta.com/p/hangover-3-in-1-replenishing-primer-setting-spray-xlsImpprod16171207,Hangover 3-In-1 Replenishing Primer & Setting Spray,Too Faced,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",36.0,"Conscious Beauty at Ulta Beauty™ Cruelty Free Too Faced Hangover Setting Spray is a weightless coconut water-infused mist that sets and refreshes makeup while it helps keep skin hydrated. Details Benefits Key Ingredients Hydrates and brightens skin Perfect for all day use Soothes and smooths the skin Can be used as a primer, setting spray, and refresher Infused with hydrating coconut water Cruelty free Paraben free Coconut Water: Hydrates skin How To Use Shake well. Hold bottle 6-8 inches away from face and mist directly onto skin. PRIME: Apply to clean skin before makeup. SET: Apply after makeup to keep it in place all day. REFRESH: This spray can also be used anytime to refresh skin. Ingredients Aqua/Water/Eau, Pentylene Glycol, Aloe Barbadensis Leaf Juice, Hydrogenated Starch Hydrolysate, AMP-Acrylates/Allyl Methacrylate Copolymer, Glycerin, Lactobacillus/Salix Alba Bark Ferment Filtrate, Maris Aqua/Sea Water/Eau De Mer, Cocos Nucifera (Coconut) Water/Cocos Nucifera Water, Hydroxyacetophenone, 1,2-Hexanediol, Caprylyl Glycol, Sodium PCA, Urea, Panthenol, Yogurt Powder, Trideceth-9, Cocos Nucifera (Coconut) Fruit Juice/Cocos Nucifera Fruit Juice, PEG-40 Hydrogenated Castor Oil, Trehalose, Fragrance/Parfum, Polyquaternium-51, Sodium Hyaluronate, Polysorbate 20, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate.","[""2513749""]",1,4.4,1135.0,4.43,1135,1135,0.91,766,,0,369
https://www.ulta.com/p/hangover-replenishing-face-primer-xlsImpprod10751024,Hangover Replenishing Face Primer,Too Faced,description,Face Primer,source,"[""Face Primer""]",42.0,"Conscious Beauty at Ulta Beauty™ Cruelty Free Too Faced Hangover Primer is a replenishing face primer that hydrates, smooths, and brightens for a dewy, healthy-looking complexion. Details Benefits Features Key Ingredients Hydrates and boosts skin's radiance Promotes skin's elasticity Soothes and smooths skin Helps to lock down makeup for a fresher, longer, and more flawless wear Cruelty free Paraben free Consumer study results: 100% said makeup went on smoother 100% said makeup looked more radiant 100% said skin looked more hydrated 100% said their skin had the appearance of a full night's rest Coconut Water: Hydrates skin Probiotics: Boosts skin's radiance & elasticity How To Use Smooth one to two pumps over face and blend into skin. Can be worn alone or under makeup. Ingredients Aqua/Water/EAU, Lactobacillus/Salix Alba Bark Ferment Filtrate, Propanediol Dicaprylate, Propanediol, Ceteareth-6 Olivate, Olive Glycerides, Lactobacillus Ferment, Aluminum Starch Octenylsuccinate, Microcrystalline Cellulose, Hydrogenated Olive Oil, Polyacrylate Crosspolymer-6, Cellulose Gum, Olea Europaea (Olive) Fruit Oil, Pectin, Trisodium Ethylenediamine Disuccinate, Xanthan Gum, Olea Europaea (Olive) Oil Unsaponifiables, Cocos Nucifera (Coconut) Fruit Juice, Lauryl Alcohol Diphosphonic Acid, Pentylene Glycol, Glycerin, Lecithin, Magnesium Aluminum Silicate, Parfum/Fragrance, Lauric Acid, Tocopherol, Ascorbyl Palmitate, Citric Acid.","[""2276375""]",1,4.4,3032.0,4.37,3032,3032,0.88,2179,,0,853
https://www.ulta.com/p/hd-finishing-powder-pressed-setting-powder-xlsImpprod12011173,HD Finishing Powder Pressed Setting Powder,NYX Professional Makeup,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",12.0,"Conscious Beauty at Ulta Beauty™ Vegan Clean Ingredients Cruelty Free Give Back Get a natural lasting finish for any makeup look! Set your face with NYX Professional Makeup HD Finishing Powder, a silky pressed powder with a matte finish. Details Benefits Mineral correcting high definition finishing powder Lightweight, translucent setting powder that helps soften the appearance of fine lines and pores Extends the wear of makeup, making it last all day long This silky non-cakey pressed powder has a fresh matte finish This setting powder can be used to color correct, prime, set foundation and blot away any T-zone shine Available in different color finishes The banana setting powder will camouflage dark spots & dark circles, the green will counteract discoloration & redness Vegan formula (no animal-derived ingredient or by-product) Cruelty free How To Use Lightly swirl with any tapered NYX Professional Makeup brush and dust HD Finishing Powder onto face. For smooth application, use a sponge applicator in desired areas. Ingredients Talc, Dimethicone, Polymethylsilsesquioxane, Octyldodecyl Stearoyl Stearate, Magnesium Stearate, Tocopheryl Acetate, Caprylyl Glycol, Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492), Blue 1 Lake (CI 42090).","[""2283242""]",1,4.2,1612.0,4.22,1612,1612,0.86,1505,,0,107
https://www.ulta.com/p/hd-pro-corrector-concealer-pimprod2022723,HD Pro Corrector Concealer,L.A. Girl,description,Color Correcting,source,"[""Color Correcting""]",5.49,"Camouflage blemishes, correct color, or highlight & contour with L.A Girl HD Pro Concealer. This lightweight formula provides buildable, long-wearing coverage. Details Features Benefits Lightweight, creamy texture Long-wearing, crease-resistant formula Built in, brush-tip applicator Correct, conceal, contour, & highlight Orange Color Corrector: Neutralizes dark spots for medium/deep skin tones Yellow Color Corrector: Corrects dullness caused by purple/blue undertones and brightens undereye circles for medium to dark skin tones Green Color Corrector: Neutralizes redness for medium to dark skin tones Lavender Color Corrector: Neutralizes unwanted yellow undertones and sallowness Peach Color Corrector: Neutralizes dark spots for light skin tones Light Yellow Color Corrector: Corrects dullness caused by purple/blue undertones and brightens under eye circles for fairer skin tones Mint Color Corrector: Neutralizes redness for fair to light skin tones Reddish Color Corrector: Neutralizes dark spots for dark to deep dark skin tones Cool Pink Color Corrector: Neutralizes dark spots for fair to light skin tones Flat White Color Corrector: Lightens and neutralizes any PRO.conceal shade. How To Use Lavender Corrector: Neutralizes unwanted yellow undertones and sallowness. Apply correctors under regular concealer to create a perfectly even complexion. Precautions: If irritation occurs, discontinue use. Ingredients Lavender Corrector: Water (Aqua), Cyclopentasiloxane, Beeswax (Cera Alba), Stearyl Dimethicone, Isododecane, Cetyl Ethylhexanoate, Microcrystalline Wax (Cera Microcristallina), Cetyl PEG / PPG-10 / 1 Dimethicone, Glyceryl Laurate, Polyglyceryl-4 Oleate, Mica, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Methylparaben, Ethylparaben, Butylparaben, Propylparaben, Tocopheryl Acetate, Ascorbyl Palmitate, Propylene Glycol, Chamomilla Recutita Extract, Propylene Carbonate, Sodium Hyaluronate. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).","[""2505288""]",1,,2238.0,4.02,2238,2238,0.81,1949,,0,289
https://www.ulta.com/p/hd-pro-setting-finish-spray-xlsImpprod15711031,HD Pro Setting Finish Spray,L.A. Girl,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",5.99,"Mist the L.A. Girl HD Pro Setting Finish Spray after makeup application for a lightweight, non-sticky formula that sets and refreshes makeup for all day wear. Details Features Benefits Key Ingredients Ultra-fine mist Fragrance free Matte finish Extends makeup wear Lightweight, non-sticky formula Oregon Grape Root Extract functions as a calming ingredient and antioxidant Plantago Lanceolate Leaf Extract helps reduce skin irritation How To Use After freshly applied makeup spray 12""-16"" away from face while keeping eyes closed. For optimal results use in conjunction with Pro Prep HD Face Primer. Precautions: If irritation occurs, discontinue use. Ingredients Water (Aqua), Propylene Glycol, Alcohol, VP / VA Copolymer, Phenoxyethanol, Disodium EDTA, Iacinamide, Sodium Salicylate, Plantango, Lanceolata leaf Extract, Mahonia Aquafolium Root Extract.","[""2504749""]",1,4.3,40.0,4.25,40,40,0.83,30,,0,10
https://www.ulta.com/p/hd-studio-finishing-powder-translucent-setting-powder-xlsImpprod5050061,HD Studio Finishing Powder Translucent Setting Powder,NYX Professional Makeup,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",12.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Steal the show with NYX Professional Makeup Studio Finishing Powder made with 100% pure silica minerals to help provide a luminous photo ready makeup look! Details Benefits Key Ingredients Translucent loose setting powder Minimizes imperfections and keeps oil under control while keeping your makeup in place This powder is perfect for setting your foundation or wearing alone The luminous white powder goes on neutral & works on all skin tones This finishing powder leaves your skin looking radiant and luminous, use lightly - a little goes a long way Vegan formula (no animal-derived ingredient or by-product) Cruelty free Consists of 100% pure silica minerals for a flawless finish How To Use Apply with powder brush or puff over foundation. Ingredients Silica.","[""2254920""]",1,3.2,1732.0,3.17,1732,1732,0.58,1457,,0,275
https://www.ulta.com/p/heatwave-bronzing-essence-pimprod2013693,Heatwave Bronzing Essence,FLOWER Beauty,description,Bronzer,source,"[""Bronzer""]",18.5,"FLOWER Beauty's Heatwave Bronzing Essence is an oil-free essence infused with golden pigments to enhance skin's radiance and is perfect for all skin tones. Details Benefits Key Ingredients A silky formula that provides refreshing hydration and enhances skin's natural radiance, giving it a summer glow without the effects of the sun Blendable, buildable liquid bronzing and highlighting drops with luminizing pigments that create the best canvas to add glow, illumination and natural-looking warmth to face makeup Formulated with botanicals like Jojoba, Lavender, and Rosemary to provide hydration An oil-free, liquid smoothing perfector infused with golden pigments that reflect light effortlessly to bronze, define or contour and delivers a buildable, natural-looking glow Made with bronzing pigments to add illumination to face makeup, sunkissed skin is just a drop away How To Use Blend a few drops into your foundation or moisturizer for a naturally warm look or wear alone for a soft sun kissed radiance. Ingredients Heptyl Undecylenate, Caprylic/Capric Triglyceride, Jojoba Esters, Simmondsia Chinensis (Jojoba) Seed Oil, Camellia Oleifera Seed Oil, Dicaprylyl Carbonate, Ethylhexyl Palmitate, Dextrin Palmitate/Hexyldecanoate, Squalane, Synthetic Fluorphlogopite, Aleurites Moluccanus Seed Oil, Tetrahexyldecyl Ascorbate, Eclipta Prostrata Extract, Lavandula Angustifolia (Lavender) Oil, Tocopheryl Acetate, Titanium Dioxide (Ci 77891), Helianthus Annuus (Sunflower) Seed Oil, Calcium Sodium Borosilicate, Melia Azadirachta Leaf Extract, Coccinia Indica Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Moringa Oleifera Seed Oil, Tocopherol, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Tin Oxide, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract.","[""2563463""]",1,3.9,172.0,3.86,172,172,0.92,33,,0,139
